,Fecha,Número de Vendedor,Nom_Completo_Vendedor,Número de cliente,Tipo,Departamento - Clave,Departamento,Familia - Clave,Familia,Ventas Netas (Q),Costo,Ventas_USD,Costo_USD,Ganancias_USD,AA,MM,DD,Trimestre
1329,2015-05-01,8,Ernesto Pineda,81,Real,2248,Mascotas,763,PERROS ALIMENTACION,205534.16,148771.93,27404.554666666667,19836.25733333333,7568.297333333336,2015,5,1,2015Q2
1330,2015-05-01,1,Juan Garza,68,Real,2248,Mascotas,765,AVES,37626.51,23295.57,5016.868,3106.076,1910.7920000000004,2015,5,1,2015Q2
1331,2015-05-01,6,Paulina Casanova,56,Real,2248,Mascotas,767,"HAMSTER, CONEJOS, REPTILES",955.34,591.16,127.37866666666667,78.82133333333333,48.55733333333335,2015,5,1,2015Q2
1332,2015-05-01,1,Juan Garza,14,Real,2248,Mascotas,897,PERRO LIMPIEZA Y REMOCION DE OLORES,9459.43,5145.51,1261.2573333333335,686.068,575.1893333333335,2015,5,1,2015Q2
1333,2015-05-01,7,Carlos Vela,61,Real,2,Blancos,776,EDREDONES Y DUVETS,608551.42,352683.17,81140.18933333334,47024.422666666665,34115.76666666668,2015,5,1,2015Q2
1334,2015-05-01,7,Carlos Vela,64,Real,2,Blancos,777,ROPA DE CAMA,1646545.22,889408.52,219539.36266666665,118587.80266666667,100951.55999999998,2015,5,1,2015Q2
1335,2015-05-01,8,Ernesto Pineda,83,Real,2,Blancos,778,ALMOHADAS Y COLCHONES,940026.8,548433.68,125336.90666666668,73124.49066666668,52212.416,2015,5,1,2015Q2
1336,2015-05-01,1,Juan Garza,58,Real,3,Electrodomésticos,600,ESTUFAS ELÉCTRICAS,45525.78,28904.0,6070.104,3853.866666666667,2216.2373333333335,2015,5,1,2015Q2
1337,2015-05-01,8,Ernesto Pineda,79,Real,3,Electrodomésticos,601,OLLAS,216104.91,127992.22,28813.988,17065.629333333334,11748.358666666667,2015,5,1,2015Q2
1338,2015-05-01,1,Juan Garza,61,Real,3,Electrodomésticos,602,PLANCHAS PARA ROPA,313510.19,196122.47,41801.35866666667,26149.662666666667,15651.696,2015,5,1,2015Q2
1339,2015-05-01,1,Juan Garza,68,Real,3,Electrodomésticos,604,ASPIRADORAS Y CUIDADO DE PISO,277573.61,159122.8,37009.814666666665,21216.373333333333,15793.441333333332,2015,5,1,2015Q2
1340,2015-05-01,1,Juan Garza,14,Real,3,Electrodomésticos,605,AMBIENTE Y TEMPERATURA,550397.42,351543.13,73386.32266666667,46872.41733333333,26513.905333333343,2015,5,1,2015Q2
1341,2015-05-01,1,Juan Garza,22,Real,3,Electrodomésticos,606,DISPENSADORES D/AGUA,51921.45,27934.28,6922.86,3724.5706666666665,3198.289333333333,2015,5,1,2015Q2
1342,2015-05-01,8,Ernesto Pineda,75,Real,3,Electrodomésticos,607,ESPECIALIDADES/OTROS ELECTRODOMESTICOS,201024.55,111334.05,26803.27333333333,14844.54,11958.73333333333,2015,5,1,2015Q2
1343,2015-05-01,8,Ernesto Pineda,86,Real,3,Electrodomésticos,608,UTENSILIOS ELÉCTRICOS,13437.78,7822.24,1791.7040000000002,1042.9653333333333,748.7386666666669,2015,5,1,2015Q2
1344,2015-05-01,4,Pedro Arroyo,32,Real,3,Electrodomésticos,793,CAFÉ Y TÉ,626893.86,400330.29,83585.848,53377.371999999996,30208.476000000002,2015,5,1,2015Q2
1345,2015-05-01,1,Juan Garza,68,Real,3,Electrodomésticos,794,LICUADORAS,627219.66,360975.4,83629.288,48130.05333333334,35499.23466666666,2015,5,1,2015Q2
1346,2015-05-01,5,Gonzalo Aguilar,41,Real,3,Electrodomésticos,795,BATIDORAS,190466.88,118829.67,25395.584,15843.956,9551.627999999999,2015,5,1,2015Q2
1347,2015-05-01,1,Juan Garza,14,Real,3,Electrodomésticos,796,EXPRIMIDORES Y EXTRACTORES,112320.88,69555.42,14976.117333333334,9274.056,5702.061333333333,2015,5,1,2015Q2
1348,2015-05-01,3,Sofia Gonzalez,30,Real,3,Electrodomésticos,797,PROCESADORES DE COMIDA,114131.99,72751.26,15217.598666666667,9700.168,5517.430666666667,2015,5,1,2015Q2
1349,2015-05-01,3,Sofia Gonzalez,22,Real,3,Electrodomésticos,798,HORNOS Y TOSTADORES,678722.06,480443.92,90496.27466666668,64059.18933333333,26437.08533333335,2015,5,1,2015Q2
1350,2015-05-01,1,Juan Garza,8,Real,3,Electrodomésticos,799,PARRILLAS Y SARTENES,54167.48,30850.13,7222.330666666667,4113.350666666667,3108.9799999999996,2015,5,1,2015Q2
1351,2015-05-01,1,Juan Garza,59,Real,4,Mesa,609,VAJILLAS Y COMPLEMENTOS,1356845.53,734968.6,180912.73733333332,97995.81333333332,82916.924,2015,5,1,2015Q2
1352,2015-05-01,1,Juan Garza,59,Real,4,Mesa,610,CUBERTERÍA Y COMPLEMENTOS,316212.47,169629.3,42161.66266666666,22617.239999999998,19544.422666666665,2015,5,1,2015Q2
1353,2015-05-01,1,Juan Garza,59,Real,4,Mesa,611,VIDRIO Y ACRÍLICO,627261.75,338404.92,83634.9,45120.655999999995,38514.244,2015,5,1,2015Q2
1354,2015-05-01,1,Juan Garza,14,Real,4,Mesa,614,MANTELERÍA,448246.03,202394.73,59766.13733333334,26985.964,32780.17333333334,2015,5,1,2015Q2
1355,2015-05-01,7,Carlos Vela,65,Real,4,Mesa,668,ARTÍCULOS DE BAR,12511.27,5122.17,1668.1693333333335,682.956,985.2133333333335,2015,5,1,2015Q2
1356,2015-05-01,1,Juan Garza,59,Real,4,Mesa,789,TEXTIL COCINA,96667.19,69964.55,12888.958666666667,9328.606666666667,3560.3520000000008,2015,5,1,2015Q2
1357,2015-05-01,1,Juan Garza,74,Real,5,Cocina,287,Refractarios,607.04,172.04,80.93866666666666,22.938666666666666,58.0,2015,5,1,2015Q2
1358,2015-05-01,5,Gonzalo Aguilar,48,Real,5,Cocina,650,UTENSILIOS PARA REPOSTERÍA,154361.71,82778.48,20581.56133333333,11037.130666666666,9544.430666666665,2015,5,1,2015Q2
1359,2015-05-01,4,Pedro Arroyo,31,Real,5,Cocina,651,COMESTIBLES PARA DECORAR,374.94,179.13,49.992,23.884,26.107999999999997,2015,5,1,2015Q2
1360,2015-05-01,5,Gonzalo Aguilar,42,Real,5,Cocina,779,UTENSILIOS PARA HORNEAR,538769.47,302550.84,71835.92933333333,40340.112,31495.817333333332,2015,5,1,2015Q2
1361,2015-05-01,8,Ernesto Pineda,72,Real,5,Cocina,780,UTENSILIOS PARA PREPARAR ALIMENTOS,329973.17,194327.28,43996.422666666665,25910.304,18086.118666666665,2015,5,1,2015Q2
1362,2015-05-01,3,Sofia Gonzalez,27,Real,5,Cocina,781,UTENSILIOS PARA COCINAR,2181128.42,1237336.02,290817.12266666663,164978.136,125838.98666666663,2015,5,1,2015Q2
1363,2015-05-01,7,Carlos Vela,66,Real,5,Cocina,782,ALMACENAMIENTO / DESPENSA,392839.12,215810.97,52378.549333333336,28774.796,23603.753333333338,2015,5,1,2015Q2
1364,2015-05-01,2,Michelle Perez,19,Real,5,Cocina,783,SAL Y PIMIENTA,22634.09,14073.31,3017.8786666666665,1876.4413333333332,1141.4373333333333,2015,5,1,2015Q2
1365,2015-05-01,2,Michelle Perez,15,Real,5,Cocina,784,TOP DE COCINA,15302.7,8636.38,2040.3600000000001,1151.5173333333332,888.8426666666669,2015,5,1,2015Q2
1366,2015-05-01,1,Juan Garza,14,Real,5,Cocina,785,TÉ Y CAFÉ,557718.7,309942.65,74362.49333333333,41325.68666666667,33036.806666666664,2015,5,1,2015Q2
1367,2015-05-01,1,Juan Garza,47,Real,5,Cocina,787,ENSALADA,13910.86,8046.17,1854.7813333333334,1072.8226666666667,781.9586666666667,2015,5,1,2015Q2
1368,2015-05-01,7,Carlos Vela,70,Real,5,Cocina,791,LIBROS DE COCINA,4347.1,2604.89,579.6133333333333,347.3186666666667,232.29466666666667,2015,5,1,2015Q2
1369,2015-05-01,1,Juan Garza,14,Real,5,Cocina,792,CUCHILLOS Y TIJERAS,132637.2,68035.41,17684.960000000003,9071.388,8613.572000000002,2015,5,1,2015Q2
1370,2015-05-01,1,Juan Garza,74,Real,5,Cocina,869,UTENSILIOS PARA BAR,12966.36,7823.14,1728.8480000000002,1043.0853333333334,685.7626666666667,2015,5,1,2015Q2
1371,2015-05-01,1,Juan Garza,68,Real,8,Baños,241,Accesorios,227.51,181.23,30.334666666666667,24.163999999999998,6.170666666666669,2015,5,1,2015Q2
1372,2015-05-01,1,Juan Garza,74,Real,8,Baños,669,PRIMEROS AUXILIOS,7473.14,4026.12,996.4186666666667,536.816,459.60266666666666,2015,5,1,2015Q2
1373,2015-05-01,1,Juan Garza,68,Real,8,Baños,772,"TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO",1432637.63,789741.63,191018.35066666667,105298.884,85719.46666666666,2015,5,1,2015Q2
1374,2015-05-01,1,Juan Garza,82,Real,8,Baños,773,CUIDADO PERSONAL,1122462.76,619163.37,149661.70133333333,82555.116,67106.58533333334,2015,5,1,2015Q2
1375,2015-05-01,8,Ernesto Pineda,79,Real,8,Baños,774,ACCESORIOS DE BAÑO,676172.36,295665.52,90156.31466666666,39422.06933333333,50734.245333333325,2015,5,1,2015Q2
1376,2015-05-01,1,Juan Garza,47,Real,8,Baños,819,VESTUARIO,78476.27,36090.68,10463.502666666667,4812.090666666667,5651.412,2015,5,1,2015Q2
1377,2015-05-01,1,Juan Garza,7,Real,9,Organización,380,BASURA Y RECICLAJE,290803.2,143990.04,38773.76,19198.672000000002,19575.088,2015,5,1,2015Q2
1378,2015-05-01,8,Ernesto Pineda,84,Real,9,Organización,412,Closets,796.3,361.85,106.17333333333333,48.24666666666667,57.92666666666666,2015,5,1,2015Q2
1379,2015-05-01,7,Carlos Vela,69,Real,9,Organización,413,Lavandería,107.12,41.73,14.282666666666668,5.563999999999999,8.718666666666667,2015,5,1,2015Q2
1380,2015-05-01,1,Juan Garza,47,Real,9,Organización,414,Contenedores,3078.79,1915.77,410.50533333333334,255.436,155.06933333333333,2015,5,1,2015Q2
1381,2015-05-01,2,Michelle Perez,12,Real,9,Organización,416,Papel Contact,312.42,146.62,41.656,19.549333333333333,22.106666666666666,2015,5,1,2015Q2
1382,2015-05-01,1,Juan Garza,74,Real,9,Organización,642,LAVANDERÍA,370208.06,184660.52,49361.07466666667,24621.402666666665,24739.672000000002,2015,5,1,2015Q2
1383,2015-05-01,3,Sofia Gonzalez,25,Real,9,Organización,643,CLOSET,515044.89,251378.08,68672.652,33517.077333333335,35155.57466666667,2015,5,1,2015Q2
1384,2015-05-01,1,Juan Garza,74,Real,9,Organización,644,OFICINA,19558.14,11514.53,2607.752,1535.2706666666668,1072.4813333333332,2015,5,1,2015Q2
1385,2015-05-01,6,Paulina Casanova,51,Real,9,Organización,645,ORGANIZACION COCINA,588458.28,312651.79,78461.104,41686.90533333333,36774.19866666668,2015,5,1,2015Q2
1386,2015-05-01,4,Pedro Arroyo,40,Real,9,Organización,646,FOOD-ON-THE-GO,152304.53,89080.51,20307.270666666667,11877.401333333333,8429.869333333334,2015,5,1,2015Q2
1387,2015-05-01,8,Ernesto Pineda,81,Real,9,Organización,647,BAÑO,1017.78,1049.46,135.704,139.928,-4.2239999999999895,2015,5,1,2015Q2
1388,2015-05-01,1,Juan Garza,59,Real,9,Organización,648,ALMACENAJE Y ORGANIZACIÓN,895515.4,479452.41,119402.05333333333,63926.988,55475.06533333333,2015,5,1,2015Q2
1389,2015-05-01,8,Ernesto Pineda,81,Real,9,Organización,649,ARTICULOS DE VIAJE,130239.16,122150.36,17365.221333333335,16286.714666666667,1078.506666666668,2015,5,1,2015Q2
1390,2015-05-01,1,Juan Garza,14,Real,10,Lámparas,690,COMBOS DE LÁMPARAS,105181.37,49500.54,14024.182666666666,6600.072,7424.110666666666,2015,5,1,2015Q2
1391,2015-05-01,1,Juan Garza,74,Real,10,Lámparas,725,LÁMPARAS DE MESA,360041.49,186618.69,48005.532,24882.492000000002,23123.039999999997,2015,5,1,2015Q2
1392,2015-05-01,1,Juan Garza,68,Real,10,Lámparas,726,LÁMPARAS DE PIE,77221.33,41570.39,10296.177333333333,5542.718666666667,4753.458666666666,2015,5,1,2015Q2
1393,2015-05-01,1,Juan Garza,59,Real,10,Lámparas,727,LÁMPARAS DE PARED,101861.32,46716.57,13581.509333333333,6228.876,7352.633333333333,2015,5,1,2015Q2
1394,2015-05-01,1,Juan Garza,13,Real,10,Lámparas,728,LÁMPARAS DE TECHO,671142.29,315355.42,89485.63866666667,42047.38933333333,47438.24933333333,2015,5,1,2015Q2
1395,2015-05-01,3,Sofia Gonzalez,25,Real,10,Lámparas,729,LÁMPARAS DE EXTERIOR,88514.65,39507.07,11801.953333333333,5267.609333333333,6534.344,2015,5,1,2015Q2
1396,2015-05-01,2,Michelle Perez,18,Real,10,Lámparas,730,ACCESORIOS Y REPUESTOS PARA LÁMPARAS,15730.72,10691.85,2097.429333333333,1425.5800000000002,671.8493333333329,2015,5,1,2015Q2
1397,2015-05-01,4,Pedro Arroyo,32,Real,15,Alfombras,769,ALFOMBRAS DE EXTERIOR,196111.19,89210.4,26148.158666666666,11894.72,14253.438666666667,2015,5,1,2015Q2
1398,2015-05-01,1,Juan Garza,68,Real,15,Alfombras,770,ALFOMBRAS DE ÁREA,533584.5,256864.29,71144.6,34248.572,36896.028000000006,2015,5,1,2015Q2
1399,2015-05-01,5,Gonzalo Aguilar,43,Real,15,Alfombras,771,COMPLEMENTOS DE ALFOMBRAS,9486.22,4473.13,1264.8293333333334,596.4173333333333,668.412,2015,5,1,2015Q2
1400,2015-05-01,8,Ernesto Pineda,78,Real,42,Cortinaje,107,PERSIANAS,161786.94,73636.81,21571.592,9818.241333333333,11753.350666666667,2015,5,1,2015Q2
1401,2015-05-01,8,Ernesto Pineda,79,Real,42,Cortinaje,108,GALERIAS,258267.06,95128.95,34435.608,12683.859999999999,21751.748,2015,5,1,2015Q2
1402,2015-05-01,5,Gonzalo Aguilar,41,Real,42,Cortinaje,655,CORTINAS,813246.98,394450.57,108432.93066666667,52593.40933333334,55839.52133333333,2015,5,1,2015Q2
1403,2015-05-01,5,Gonzalo Aguilar,45,Real,59,Muebles de Exterior,617,"SILLAS, BANCAS Y BANCOS DE EXTERIOR",58449.26,35348.91,7793.234666666667,4713.188,3080.046666666667,2015,5,1,2015Q2
1404,2015-05-01,8,Ernesto Pineda,75,Real,59,Muebles de Exterior,618,MUEBLES DE EXTERIOR,177891.28,88209.67,23718.837333333333,11761.289333333332,11957.548,2015,5,1,2015Q2
1405,2015-05-01,6,Paulina Casanova,58,Real,59,Muebles de Exterior,619,"TOLDOS, SOMBRILLAS Y LONAS",353059.57,185285.07,47074.609333333334,24704.676,22369.933333333334,2015,5,1,2015Q2
1406,2015-05-01,8,Ernesto Pineda,78,Real,806,Artículos Impulso,307,DULCES Y SNACKS,730577.41,510376.49,97410.32133333334,68050.19866666666,29360.122666666677,2015,5,1,2015Q2
1407,2015-05-01,7,Carlos Vela,70,Real,806,Artículos Impulso,308,IMPULSO FERRETERIA/HOGAR,746172.09,477012.06,99489.612,63601.608,35888.00399999999,2015,5,1,2015Q2
1408,2015-05-01,1,Juan Garza,9,Real,806,Artículos Impulso,309,IMPULSO JUGUETON,1014.07,906.75,135.20933333333335,120.9,14.309333333333342,2015,5,1,2015Q2
1409,2015-05-01,1,Juan Garza,47,Real,806,Artículos Impulso,877,BEBIDAS,165257.8,102767.57,22034.373333333333,13702.342666666667,8332.030666666666,2015,5,1,2015Q2
1410,2015-05-01,1,Juan Garza,14,Real,807,Niños,693,DORMITORIO DE NIÑOS,729491.58,389054.05,97265.544,51873.87333333333,45391.670666666665,2015,5,1,2015Q2
1411,2015-05-01,1,Juan Garza,74,Real,807,Niños,694,VESTUARIO DE NIÑOS,109956.49,55098.68,14660.865333333333,7346.490666666667,7314.374666666667,2015,5,1,2015Q2
1412,2015-05-01,8,Ernesto Pineda,84,Real,807,Niños,695,DECORACIÓN PARA NIÑOS,57022.73,36214.26,7603.0306666666675,4828.568,2774.4626666666672,2015,5,1,2015Q2
1413,2015-05-01,1,Juan Garza,24,Real,807,Niños,696,CAMPING,32931.55,14015.34,4390.873333333334,1868.712,2522.161333333334,2015,5,1,2015Q2
1414,2015-05-01,1,Juan Garza,74,Real,807,Niños,697,MESA,26434.02,15403.05,3524.536,2053.74,1470.7960000000003,2015,5,1,2015Q2
1415,2015-05-01,8,Ernesto Pineda,86,Real,807,Niños,698,ORGANIZACIÓN Y ALMACENAMIENTO,160239.94,89272.53,21365.325333333334,11903.003999999999,9462.321333333335,2015,5,1,2015Q2
1416,2015-05-01,1,Juan Garza,74,Real,807,Niños,699,ESCOLAR,187149.82,113962.26,24953.309333333335,15194.967999999999,9758.341333333336,2015,5,1,2015Q2
1417,2015-05-01,1,Juan Garza,59,Real,807,Niños,815,JUGUETES INFANTILES,56016.13,33335.28,7468.817333333333,4444.704,3024.1133333333337,2015,5,1,2015Q2
1418,2015-05-01,8,Ernesto Pineda,86,Real,807,Niños,816,BAÑO INFANTIL,151854.25,99472.69,20247.233333333334,13263.025333333333,6984.2080000000005,2015,5,1,2015Q2
1419,2015-05-01,8,Ernesto Pineda,75,Real,807,Niños,817,MUEBLES DE NIÑO,53708.69,34763.73,7161.158666666667,4635.164000000001,2525.9946666666665,2015,5,1,2015Q2
1420,2015-05-01,1,Juan Garza,69,Real,807,Niños,818,ARTICULOS DE VERANO PARA NIÑOS,18630.97,10355.22,2484.1293333333333,1380.696,1103.4333333333334,2015,5,1,2015Q2
1421,2015-05-01,5,Gonzalo Aguilar,46,Real,807,Niños,825,ARTICULOS DE INVIERNO PARA NIÑOS,286539.95,138703.91,38205.32666666667,18493.854666666666,19711.472,2015,5,1,2015Q2
1422,2015-05-01,1,Juan Garza,24,Real,2249,Muebles de Interior,621,"SILLONES, SILLAS Y BANCOS",587424.02,382835.85,78323.20266666666,51044.78,27278.422666666665,2015,5,1,2015Q2
1423,2015-05-01,8,Ernesto Pineda,77,Real,2249,Muebles de Interior,622,MUEBLES DE SALA Y COMEDOR,298755.69,167559.63,39834.092,22341.284,17492.807999999997,2015,5,1,2015Q2
1424,2015-05-01,1,Juan Garza,8,Real,2249,Muebles de Interior,625,MUEBLES DE OFICINA,246817.03,190973.82,32908.937333333335,25463.176,7445.761333333336,2015,5,1,2015Q2
1425,2015-05-01,4,Pedro Arroyo,32,Real,2249,Muebles de Interior,670,MUEBLES DE HABITACIÓN,15717.44,16194.64,2095.6586666666667,2159.2853333333333,-63.62666666666655,2015,5,1,2015Q2
1426,2015-05-01,4,Pedro Arroyo,33,Real,2250,Decoracion,656,FLORES Y PLANTAS,357343.31,207866.5,47645.774666666664,27715.533333333333,19930.24133333333,2015,5,1,2015Q2
1427,2015-05-01,1,Juan Garza,39,Real,2250,Decoracion,657,DECORACION HOGAR,500129.7,340964.98,66683.96,45461.99733333333,21221.962666666674,2015,5,1,2015Q2
1428,2015-05-01,1,Juan Garza,59,Real,2250,Decoracion,658,FIGURAS Y ESCULTURAS,215100.88,130811.16,28680.117333333335,17441.488,11238.629333333334,2015,5,1,2015Q2
1429,2015-05-01,1,Juan Garza,14,Real,2250,Decoracion,659,DECORACIÓN DE COCINA Y MESA,32856.69,22897.13,4380.892000000001,3052.9506666666666,1327.9413333333341,2015,5,1,2015Q2
1430,2015-05-01,5,Gonzalo Aguilar,43,Real,2250,Decoracion,660,BASES PARA ARREGLOS,149091.33,85226.85,19878.843999999997,11363.58,8515.263999999997,2015,5,1,2015Q2
1431,2015-05-01,1,Juan Garza,14,Real,2250,Decoracion,661,MINIATURAS DECORATIVAS,621.35,343.08,82.84666666666666,45.744,37.102666666666664,2015,5,1,2015Q2
1432,2015-05-01,1,Juan Garza,47,Real,2250,Decoracion,662,"CHIMENEAS, FUENTES Y FAROLES",92895.41,65191.97,12386.054666666667,8692.262666666667,3693.7919999999995,2015,5,1,2015Q2
1433,2015-05-01,7,Carlos Vela,61,Real,2250,Decoracion,663,"ESPEJOS, CUADROS Y RELOJES",829017.09,423820.51,110535.612,56509.401333333335,54026.21066666666,2015,5,1,2015Q2
1434,2015-05-01,1,Juan Garza,34,Real,2250,Decoracion,664,ALBUMS Y MARCOS,333257.66,221416.01,44434.354666666666,29522.13466666667,14912.219999999998,2015,5,1,2015Q2
1435,2015-05-01,1,Juan Garza,68,Real,2250,Decoracion,665,REGALOS OCASIONES ESPECIALES,53937.78,25402.72,7191.704,3387.0293333333334,3804.6746666666663,2015,5,1,2015Q2
1436,2015-05-01,7,Carlos Vela,63,Real,1,Juguetes,333,Peluches,85133.35,39083.34,11351.113333333335,5211.111999999999,6140.001333333335,2015,5,1,2015Q2
1437,2015-05-01,1,Juan Garza,68,Real,1,Juguetes,900,Barbie,284570.3,163591.92,37942.706666666665,21812.256,16130.450666666664,2015,5,1,2015Q2
1438,2015-05-01,6,Paulina Casanova,60,Real,1,Juguetes,901,Belleza Niñas,21066.8,9140.88,2808.9066666666668,1218.7839999999999,1590.1226666666669,2015,5,1,2015Q2
1439,2015-05-01,5,Gonzalo Aguilar,46,Real,1,Juguetes,903,Muñecas,275462.15,144438.8,36728.28666666667,19258.506666666664,17469.780000000002,2015,5,1,2015Q2
1440,2015-05-01,1,Juan Garza,74,Real,1,Juguetes,904,Lanzadores,116688.67,63510.28,15558.489333333333,8468.037333333334,7090.451999999999,2015,5,1,2015Q2
1441,2015-05-01,7,Carlos Vela,69,Real,1,Juguetes,905,Deportes,87660.26,47874.34,11688.034666666666,6383.245333333333,5304.789333333333,2015,5,1,2015Q2
1442,2015-05-01,1,Juan Garza,74,Real,1,Juguetes,906,Figuras de Acción,488253.22,279195.35,65100.429333333326,37226.04666666666,27874.382666666665,2015,5,1,2015Q2
1443,2015-05-01,6,Paulina Casanova,51,Real,1,Juguetes,907,Hobbies,26039.44,20666.51,3471.925333333333,2755.5346666666665,716.3906666666667,2015,5,1,2015Q2
1444,2015-05-01,1,Juan Garza,47,Real,1,Juguetes,908,Educativo,45724.03,23854.6,6096.537333333333,3180.6133333333332,2915.9239999999995,2015,5,1,2015Q2
1445,2015-05-01,6,Paulina Casanova,55,Real,1,Juguetes,909,Pistas,58246.34,31795.52,7766.178666666666,4239.402666666667,3526.775999999999,2015,5,1,2015Q2
1446,2015-05-01,4,Pedro Arroyo,32,Real,1,Juguetes,910,Vehículos RC,61894.7,34210.46,8252.626666666667,4561.394666666666,3691.232000000001,2015,5,1,2015Q2
1447,2015-05-01,1,Juan Garza,14,Real,1,Juguetes,911,Vehículos Mécanicos,178678.36,101120.14,23823.781333333332,13482.685333333333,10341.096,2015,5,1,2015Q2
1448,2015-05-01,1,Juan Garza,61,Real,1,Juguetes,912,Video Juegos,425165.99,369651.0,56688.79866666666,49286.8,7401.998666666659,2015,5,1,2015Q2
1449,2015-05-01,1,Juan Garza,47,Real,1,Juguetes,913,Playa,1501.54,645.8,200.20533333333333,86.10666666666665,114.09866666666667,2015,5,1,2015Q2
1450,2015-05-01,1,Juan Garza,16,Real,1,Juguetes,914,Montable,83258.58,48302.18,11101.144,6440.290666666667,4660.8533333333335,2015,5,1,2015Q2
1451,2015-05-01,1,Juan Garza,10,Real,1,Juguetes,916,Juguetes de Exterior,28507.66,15515.17,3801.021333333333,2068.6893333333333,1732.3319999999999,2015,5,1,2015Q2
1452,2015-05-01,1,Juan Garza,59,Real,1,Juguetes,919,Bloques,570333.16,384918.28,76044.42133333333,51322.437333333335,24721.983999999997,2015,5,1,2015Q2
1453,2015-05-01,1,Juan Garza,44,Real,1,Juguetes,921,Libros,6327.1,5673.59,843.6133333333333,756.4786666666666,87.1346666666667,2015,5,1,2015Q2
1454,2015-05-01,1,Juan Garza,59,Real,1,Juguetes,923,Musical,18019.02,8977.7,2402.536,1197.0266666666669,1205.5093333333332,2015,5,1,2015Q2
1455,2015-05-01,1,Juan Garza,68,Real,1,Juguetes,924,Electronico,14675.5,7155.65,1956.7333333333333,954.0866666666666,1002.6466666666668,2015,5,1,2015Q2
1456,2015-05-01,1,Juan Garza,29,Real,1,Juguetes,925,Juegos de Mesa,236801.63,125563.68,31573.550666666666,16741.824,14831.726666666666,2015,5,1,2015Q2
1457,2015-05-01,1,Juan Garza,74,Real,1,Juguetes,926,Plastico,2423.99,1048.75,323.1986666666666,139.83333333333334,183.36533333333327,2015,5,1,2015Q2
1458,2015-05-01,1,Juan Garza,55,Real,1,Juguetes,928,Colgantes,128221.53,58321.12,17096.204,7776.149333333334,9320.054666666667,2015,5,1,2015Q2
1459,2015-05-01,1,Juan Garza,1,Real,7,Artículos Navideños,628,"FLORES, RAMAS Y FOLLAJES DECORADOS",75.87,22.75,10.116000000000001,3.033333333333333,7.082666666666668,2015,5,1,2015Q2
1460,2015-05-01,1,Juan Garza,74,Real,7,Artículos Navideños,630,DECORACIÓN ÁRBOL,1233.38,570.73,164.45066666666668,76.09733333333334,88.35333333333334,2015,5,1,2015Q2
1461,2015-05-01,1,Juan Garza,47,Real,7,Artículos Navideños,631,DECORACION INTERIOR,2021.86,1526.56,269.5813333333333,203.5413333333333,66.03999999999999,2015,5,1,2015Q2
1462,2015-05-01,2,Michelle Perez,16,Real,7,Artículos Navideños,634,MUÑECOS,41.06,54.81,5.474666666666667,7.308000000000001,-1.833333333333334,2015,5,1,2015Q2
1463,2015-05-01,4,Pedro Arroyo,33,Real,7,Artículos Navideños,637,VAJILLAS DE NAVIDAD Y COMPLEMENTOS,17.85,5.91,2.3800000000000003,0.788,1.5920000000000003,2015,5,1,2015Q2
1464,2015-05-01,2,Michelle Perez,13,Real,7,Artículos Navideños,641,COMPLEMENTOS DE MESA DE NAVIDAD,35.7,17.4,4.760000000000001,2.32,2.440000000000001,2015,5,1,2015Q2
1465,2015-05-01,1,Juan Garza,86,Real,7,Artículos Navideños,826,VIDRIO Y ACRÍLICO,1205.97,712.87,160.796,95.04933333333334,65.74666666666666,2015,5,1,2015Q2
1466,2015-05-01,1,Juan Garza,47,Real,7,Artículos Navideños,827,ARTÍCULOS DE BAR,89.28,25.27,11.904,3.369333333333333,8.534666666666666,2015,5,1,2015Q2
1467,2015-05-01,1,Juan Garza,3,Real,7,Artículos Navideños,828,REPOSTERIA NAVIDEÑA,1264.04,683.14,168.53866666666667,91.08533333333334,77.45333333333333,2015,5,1,2015Q2
1468,2015-05-01,1,Juan Garza,47,Real,7,Artículos Navideños,893,TEXTIL PARA MESA,379.31,89.02,50.574666666666666,11.869333333333334,38.70533333333333,2015,5,1,2015Q2
1469,2015-05-01,1,Juan Garza,68,Real,12,Librería,361,Librería/Papelería,0.0,0.0,0.0,0.0,0.0,2015,5,1,2015Q2
1470,2015-05-01,1,Juan Garza,59,Real,12,Librería,814,"LIBROS, AGENDAS Y CALENDARIOS",2420.08,1995.8,322.6773333333333,266.1066666666667,56.570666666666625,2015,5,1,2015Q2
1471,2015-05-01,3,Sofia Gonzalez,25,Real,12,Librería,820,UTILES ESCOLARES,14048.02,9977.92,1873.0693333333334,1330.3893333333333,542.6800000000001,2015,5,1,2015Q2
1472,2015-05-01,1,Juan Garza,68,Real,12,Librería,824,MOCHILAS Y BOLSOS ESCOLARES,11346.99,9169.3,1512.932,1222.5733333333333,290.35866666666675,2015,5,1,2015Q2
1473,2015-05-01,1,Juan Garza,68,Real,2251,Guatemala nuestra,675,DECORACION,25033.14,16645.14,3337.752,2219.352,1118.4,2015,5,1,2015Q2
1474,2015-05-01,1,Juan Garza,68,Real,2251,Guatemala nuestra,676,COMESTIBLES,1699.34,2388.91,226.57866666666666,318.5213333333333,-91.94266666666664,2015,5,1,2015Q2
